	Domain	Phylum	Class	Order	Family	Genus	Species
daf6e0ec92215145875ef2a649d6d624	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae		
b4674c8f226f388ec3242e72e4223bc2	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	LachnospiraceaeNK4A136group	
f9a2d307b2a2ee873ca1e0bff6aec6e1	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	
d6af13ae22187d592f7f0b26ac9fc61d	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
3c9bb41f2d131e8611c8d5ba58d0c81c	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Ochrobactrum	
bca4109fe727902f990d612ea6b1d60d	Bacteria	Tenericutes	Mollicutes	MollicutesRF39			
9524e46594b5a1f64d7f21af694948d9	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
994f7e4baa447c5b69d0f955335c91a2	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Acidaminococcaceae	Phascolarctobacterium	
0a337e0560759f06f167391fc721e437	Bacteria	Hydrogenedentes	Hydrogenedentia	Hydrogenedentiales	Hydrogenedensaceae		
d848dde72e7400151506db98f65704d1	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales			
9cfde56b6e1cf3fdd27467bd75ae78c8	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae1	Clostridiumsensustricto7	
3e65d45f03cb96b654389dffe739cb42	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides	
c1d06d75be8d44109524c32fb551bcc3	Bacteria	Firmicutes	Clostridia	Clostridiales	Syntrophomonadaceae	Syntrophomonas	
32a0b9ed84202906e73ad0da31abd743	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	ADurb.Bin120	
48e7204a2d99dfb42451b685628cacd7	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Comamonas	
377e3745758228bedd92bfba71f1943f	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Cellvibrionaceae	Cellvibrio	
65122c3ea6b2f9be2401956beac35bb4	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Butyricicoccus	unculturedbacterium
79b4c2746e6fc0c11dc37931a4cedfe3	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Brevibacillus	
fb0f5fff204a52a5401133d8c849bf73	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae		
a4c27e4e61817c617e6161075d761110	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobulbaceae		
2caf85905bf77ba16117d0ac87377ee2	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	unculturedbacterium
5c089db5206fe9cf171d3723d743e677	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	
3cdf651e34a84e29bd9589df6f60b238	Bacteria	Proteobacteria	Gammaproteobacteria	Methylococcales	Methylomonaceae	Methylomonas	
135fa75271d224920a544891d466456b	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	
742dd430fcfc85d821996046069ba7e5	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Gimesiaceae	uncultured	
47828a8b09721b2031b92d9f741507b9	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	
17acb55068454777314ee4bfaebea245	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	LachnospiraceaeNK4A136group	LachnospiraceaebacteriumCOE1
00b683f38864f018fc4626f0fde7eaf3	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Geobacillus	
24c86f044a7dac8236dfdda284512836	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae1		
3f2c0d146503c3ff09c8bd24b2108a74	Bacteria	Tenericutes	Mollicutes	MollicutesRF39			
d14cf1c82d903ddc76746ca425ff82f3	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	RuminococcaceaeUCG-014	
088fe30277f2b9c785e47899f6844ef5	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	LachnospiraceaeNK4B4group	unculturedbacterium
3c1987f25be04ed6ba7d8f5a707f0f4a	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
7a1c76360f97357e8bb7313bbe5b2e6b	Bacteria	Cyanobacteria	Oxyphotobacteria	Synechococcales	Prochlorotrichaceae	ProchlorothrixPCC-9006	unculturedbacterium
bbab6dd6227175870e2d8cdc61fed4ee	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Marvinbryantia	
7b51663d4d5ea6e95160e4759d874290	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
a5d7b421723634e54fe29ddeff994484	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Weeksellaceae	Cloacibacterium	
c994eccab6b09be14b3e2c2474fe938c	Bacteria	Tenericutes	Mollicutes	MollicutesRF39	unidentified	unidentified	unidentified
5596db32f4e0c5749b04d62b481072df	Bacteria	Firmicutes	Clostridia	Clostridiales			
6df61449399d20123b2fd1bc10230913	Bacteria	Firmicutes	Clostridia				
38498d527a2905f7bc65fdc4605ad07c	Bacteria	Proteobacteria	Alphaproteobacteria				
4b5ada56df7fa460a4d2b5f2409cd0bb	Bacteria						
96e15ad75ac57dfa50ad2ba060527940	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	
3159970ba6cd043d07d833318305daf5	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium	
6c27fb22730c9e70e0e09a2bac4147cb	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Acetanaerobacterium	unculturedrumenbacterium
98e52e3fcd72aeb94b7802d9077e2b7e	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	D05-2		
46666b9bf0925bf6e20e740d413e129d	Bacteria	Actinobacteria	Acidimicrobiia	Microtrichales	Microtrichaceae	Sva0996marinegroup	
4b1b596e651e92dd56475a994b928841	Bacteria	Tenericutes	Mollicutes	MollicutesRF39			
724bab7ddd25fd5db11c7450603339b8	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides	
eb5d1f89a9dac86a1af8aef2494ac7a7	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae		
61cb744f8f6b66c50f22c37faf87f792	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prolixibacteraceae	uncultured	
db80a20b25a2d97a47fe949a1b668c46	Bacteria	Firmicutes	Clostridia	Clostridiales	Christensenellaceae	ChristensenellaceaeR-7group	unculturedanaerobicbacterium
032ad7409253e254a1cf1d47cf65c5ba	Bacteria	Proteobacteria	Gammaproteobacteria	Thiotrichales	Thiotrichaceae	uncultured	
97ec25e7de925e02d6ed924cab393b22	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	uncultured	
ea07f3084da04b656f2917eabbce7540	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Sporomusa	Sporomusatermitida
3fdf12f85bffc821632fdac1a3e33336	Bacteria						
9429db09c8e6fa0c365b164ebeda9789	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Burkholderia-Caballeronia-Paraburkholderia	
8149512c5b8c724167152c5879e264c8	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	RuminococcaceaeUCG-014	
9530fdae6f464913970fa25098946912	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	uncultured	
147df7b29102fba459ef9a49cc273a36	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
3f8e58144be4d98827392a422b796553	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Stappiaceae	Agaricicola	Agaricicolataiwanensis
96e687a10569544106d13cbe5e657de9	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Dorea	
c933219981f31ac2b297cf594991c919	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	RuminococcaceaeUCG-014	
a7dfd1e49fc8c7aa9b140153ca1fd923	Bacteria	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	uncultured	unculturedbacterium
63c3630a71722cee3f6c222aa2fc8a6a	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	
75bb3c92d645632ca51dce743391a682	Bacteria	Actinobacteria	Acidimicrobiia	Microtrichales	Microtrichaceae	CandidatusMicrothrix	
8916fd1bb3df42188c1853da6cb73411	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium	
c6ff00f298dccc17f81076475b7a8e27	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae		
a57ba05512e807164d1265181de0af91	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Xanthomonas	
3bd6a20b1a109f9566fea62feb945919	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae		
efddf3d654a1b5cf478973fe852fca35	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae1	Clostridiumsensustricto7	
f7fda0ba9cb125f6119c1a1ea22b28a7	Bacteria	Synergistetes	Synergistia	Synergistales	Synergistaceae	Thermovirga	metagenome
a3a3b519e04bf11edbb1d82497c2b34c	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	StreptococcusthermophilusTH1435
5a23cfb64f16648d7b8d430478d7c8aa	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	RuminococcaceaeUCG-014	unidentifiedrumenbacteriumJW32
b81b3217b11d8a5d88e3c920644b370f	Archaea	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosaetaceae	Methanosaeta	
2eaae6f6460ad2caa47b8b50e25a06c4	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae1		
441a1cca1d49ff2ec7b438cabee530ce	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	LachnospiraceaeFCS020group	
9b1cd3a959ce4ca2caf002910d4cc406	Bacteria	Cloacimonetes	Cloacimonadia	Cloacimonadales	Cloacimonadaceae	W5	unculturedbacterium
2b093daea5f9f14ffa2e0ac0f89e2502	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	LachnospiraceaebacteriumDW59
36185985c781a7b42f0b693b5ca55a78	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae		
ed99fa8e863a3806f4fd98ebb5a7efd5	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
1d82560d5c01801cd95225136030449f	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae1	Clostridiumsensustricto8	
091ebf87f38825f49d0913858a623079	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
6b712db2d82daa68bb3a3ce097260e07	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Methylobacterium	
e22952036f739d1285cc3a97bf92ddaa	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
02cd16ad9061eda2a14407fe4edd4ff3	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	RuminococcaceaeUCG-014	
edd7b8bd5b4e1cd2ed33c3049f7dcdda	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	
b24c076128e5d5c2cab2a6a90ac1cb96	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11clade	CladeI		
8fec5052a10f4bb61a4f5303662d543b	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Marinifilaceae	Odoribacter	
4af7124f890eb6290c0010cd64737ac1	Bacteria	Firmicutes	Clostridia	Clostridiales	FamilyXIII	FamilyXIIIAD3011group	
4f6c2f4d7944db5e6df7cd1666cef212	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae		
b040c3f4b7a5f6765c486a9ccd022563	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides	
86150701946b7a071b93feef50b3448e	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	
ca0ecec33f9f4db0b14cd69ac83fd7e0	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Rubritaleaceae	Roseibacillus	
572c801314c3e6f5b3381c92d123724e	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminiclostridium	unculturedbacterium
6eba8e800e57ee7c2f7f37b2385a55ef	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	
5389cdf64ee95aa52cfe664d07dc2f8c	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	DMER64	
40d99efc8e833841df2223d49a58ffdc	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Solobacterium	
7c955ea4d8a2a5657eb286c3e51d098a	Bacteria	Tenericutes	Mollicutes	Acholeplasmatales	Acholeplasmataceae	Acholeplasma	unculturedbacterium
76c3e3d146591a984c5427ca1e4cd9a1	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminiclostridium9	
98e52ad4d018183170095f733015fc28	Bacteria	Tenericutes	Mollicutes	MollicutesRF39	unidentified	unidentified	unidentified
40272bcdcd06e3dceda618727e0fbfaf	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae1	Clostridiumsensustricto1	
77a7c76577946af38e241771a3c10959	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Eisenbergiella	
3ad8e2ccacdf52a132d158dfbb613ae2	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae		
871917ad2b9afca70b5307fcc5efbd0f	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Erysipelatoclostridium	unculturedbacterium
b7666c5fc6c0088a478efe12d205a079	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Burkholderia-Caballeronia-Paraburkholderia	
3b792cc749b862ce4911726148e86249	Bacteria	Tenericutes	Mollicutes	MollicutesRF39	unidentified	unidentified	unidentified
cbe30a20edef4610bf8272e66933b64a	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae		
ce9d84f542826a6679a32bb112526996	Bacteria	Tenericutes	Mollicutes	Izimaplasmatales	unculturedFirmicutesbacterium	unculturedFirmicutesbacterium	unculturedFirmicutesbacterium
484d5497b08cce31138917e0d49d0ece	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Weeksellaceae	Chryseobacterium	
6f37d6a2b9b3120d53318efe911c4ffe	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	
8e35186c943566afe63dcbea633fb8b3	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
f4d12fdb4a3dbc05de1d3b4c97a6e66c	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Burkholderia-Caballeronia-Paraburkholderia	
91fbff27d39a412f421cf36106e2ca53	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
82d767565d82a8042225357a7fed6955	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Saprospiraceae	uncultured	
c47ba7c9d8bc1e04bc4c8fa660b65543	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
86134b789f24c005179cc5c06c413ac5	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Chitinophagaceae	uncultured	bacterium
a92e2bec940d71a84ecf145781e20225	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium	
36bdfe78da58bbf7fc93c48428ca4a40	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
a34d1a67117620be6145031ff2c9e405	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	Stenotrophomonassp.PL35a2_S1
4e6919526c2dab9532d049c8c2020828	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales			
12dfb6912edb0ead78d12519a1171bbb	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
de80de4fc2b71d41ba99de3edeb52c09	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Intestinibacter	
3b5a356f9e88018dc12456bdb715faea	Bacteria	Proteobacteria	Alphaproteobacteria	Holosporales	Holosporaceae	uncultured	
5162d74cfc54e7884100eba700166064	Bacteria	Firmicutes	Clostridia	Clostridiales			
2c7208d3912bcae55dafef8f5ef03a42	Bacteria	Verrucomicrobia	Verrucomicrobiae	Chthoniobacterales	Xiphinematobacteraceae	CandidatusXiphinematobacter	
15c8cbde36cd5fbc112752c76db38e8b	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
21d543b0e4cf361d3a63f987c6889d3d	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae		
8112144d1223d02ebef9b76f4019f77e	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	
2fc525b3a3bc525aa0f877455ea1dd62	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Halieaceae	OM60(NOR5)clade	
88def9e9b20939d4e5955f4d708c9a56	Bacteria	Patescibacteria	Parcubacteria				
1a28781fd2abfbb8521f7022729dd764	Bacteria	Tenericutes	Mollicutes	MollicutesRF39			
fddde91bea2ad4c9976d1f5957f8429c	Bacteria	Acidobacteria	Subgroup22				
37ee5c293aad92b49689a274a97f4c21	Bacteria	Verrucomicrobia	Verrucomicrobiae	LD1-PB3	unculturedbacterium	unculturedbacterium	unculturedbacterium
0a40e6017010e0fe246ed3306b811900	Bacteria	Tenericutes	Mollicutes	MollicutesRF39	unidentified	unidentified	unidentified
dfbf16e3a256bdc888f186dd6f613426	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae		
4dfce3dc671561443ab1d9035c1dbd5d	Bacteria	Firmicutes					
3ff3dfde89c0e09a99bb6392b2bfe05a	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11clade	CladeII		
7e622869640159358df288a3a7c9db97	Bacteria	Kiritimatiellaeota	Kiritimatiellae	WCHB1-41			
a2e2e8f05b2c91da7aacee25c18d6993	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	ADurb.Bin120	
19da42fb06eb0bc0b38ee69d41e25e34	Bacteria	Proteobacteria	Alphaproteobacteria				
41de35bd77bcb4da1dcf731f32b7698c	Bacteria	Chloroflexi					
8f2486c6936e375bf98165192130c8fb	Bacteria	Actinobacteria	Acidimicrobiia	Actinomarinales	Actinomarinaceae	CandidatusActinomarina	
f3d5a16dbe51da4508976348b0bcb5ca	Bacteria	Bacteroidetes	Bacteroidia				
1bec7745601b9f95ca90107039609dd6	Bacteria	Atribacteria	Caldatribacteriia	Caldatribacteriales	Caldatribacteriaceae	CandidatusCaldatribacterium	AtribacteriabacteriumJGI0000079-F20
a7fffd8acf90723988a349d9e966a2d4	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	009E01-B-SD-P15	unculturedbacterium	unculturedbacterium
397fc2fdf09565aa520190ae0b4cf33d	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	
af2448fe5963aef4c37faf6570263cee	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	009E01-B-SD-P15	unculturedbacterium	unculturedbacterium
84f5cdb8e177e8558e636940f19b9c20	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales			
f98f509b9f8b647b1d549a27512fe57b	Bacteria						
3daf6380a08f6ddc6422db9a2ba959ea	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae		
430baf85c0668cbab3a2045505673613	Bacteria	Firmicutes	Clostridia	Clostridiales	FamilyXI	Sporanaerobacter	
6b403bd4bc65aee4b84888ec28ea0231	Bacteria	Acidobacteria	Blastocatellia(Subgroup4)	DS-100	unculturedbacterium	unculturedbacterium	unculturedbacterium
0b41ab8b3886379ed4739e6a0863626a	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	RuminococcaceaeUCG-009	
5ed23b12e221157aed03847f0db61c68	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae1	Clostridiumsensustricto1	
9e9750908a1b94e1550679ba9bc06bf5	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	BacteroidetesvadinHA17		
4c5bcf87f00d6b0456a4be01acfc8a60	Bacteria	Firmicutes	Clostridia	Clostridiales	ClostridialesvadinBB60group		
9f4921d0c5323500cd2806f8337e6d98	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Angelakisella	unculturedbacterium
86285409f6c3b38116ff1a1bc8689ba7	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Lautropia	
3cf766d1237befdb52834fedcf5ae735	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	
8054fbce5574d907a6dd4b74a1b65380	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	
eab2ba2187070d1f09eda4d2299cd831	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
8652d1cdf62031112adf129203bb3440	Bacteria	Tenericutes	Mollicutes	MollicutesRF39			
f3809bd86e05771b624cbd5529b9b04b	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Holdemania	
9187e0b299620e0af0be5b27a98d3dd0	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae		
9f31580ef424a14079326f5e21c01229	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodovibrionales	Kiloniellaceae	Pelagibius	
30a8f9e34a2237e240123ce3f2312e0b	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae		
a7e2cdd458954c945dae58e68f925a8a	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
80914cb7b2db04791f7b8a9a108e5afd	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Intrasporangiaceae		
b6c6663f4a51e7d8ce62b4b386ed9975	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae		
a833009d46cf0dde8baf42658ee13f1f	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	UBA1819	
13320de9b6983ee5fdb084b870cfcc84	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11clade	CladeIII		
7d4b91022b0c5ed50b349604be78d5ea	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae1	Clostridiumsensustricto7	
73809e70d6d496aea106db725d6d3636	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	
7ca4d29122f17c002944e55743ed54f2	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae		
2bdc76bc26ca84302b775f93c47a9ac9	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae1	Clostridiumsensustricto3	
8f76033d6506297b61d8f6be535ec218	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
6dfc99ff5167d3e248463ece2f3a0d02	Bacteria	Acidobacteria	Blastocatellia(Subgroup4)	Blastocatellales	Blastocatellaceae		
56a78b7f24441b2efd32464cb51d5846	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Brevibacillus	
3a3d9984afde170c21089c0c11de06e8	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
7eb3aa2783bf719e6eaa76bed5115d18	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Herbaspirillum	
78de69829b4db4030685aaaa0b6e9587	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	unculturedbacterium	unculturedbacterium
603e811aaeaa293cf5cd106ad1c17ca9	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Dysgonomonadaceae	uncultured	unculturedprokaryote
627bf49ea8b6d6bbc30296cf622ab55c	Bacteria	Planctomycetes	Planctomycetacia	Pirellulales	Pirellulaceae	uncultured	bacteriumenrichmentculturecloneKIST-JJY167
e7e931c9527d8014667f895370dfc90d	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Akkermansiaceae	Akkermansia	
3807bd4ae3f00b48fff786b1e0239028	Bacteria	Firmicutes	Clostridia	Clostridiales	ClostridialesvadinBB60group	unculturedbacterium	unculturedbacterium
4c4067b5b9180bcf436ac796dd7c9996	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	p-251-o5	unculturedbacterium	unculturedbacterium
dfe1d3d560fa853d15131c529c8fae2b	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae		
095bb5ac3d8baff4676644d86efdd9eb	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
fd7d1c755a5dc94c8c97e924e50c9491	Bacteria	Tenericutes	Mollicutes	MollicutesRF39			
5c630cd143c16812f9ceccf0c0a75bd7	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	uncultured	
6acf98c65f70e68a4ac7096acd74561e	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae		
